service_description = PMOMax,service_description,sku_id,sku_description,usage_start_time,usage_end_time,project_id,project_name,export_time,cost,currency,usage_amount,usage_unit,usage_amount_in_pricing_units,usage_pricing_unit,invoice_month
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 12:08:29.348428 UTC,0,USD,"1,359",bytes,0.000001266,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,0,seconds,0,second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:03:27.396361 UTC,0,USD,"3,437",bytes,0.000003201,gibibyte,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 12:08:29.348428 UTC,0,USD,"581,233,024,980",byte-seconds,0.000208841,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:03:27.396361 UTC,0,USD,"1,817",bytes,0.000001692,gibibyte,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 12:08:29.348428 UTC,0.000106,USD,4.450272,seconds,4.450272,second,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 04:00:00.000000 UTC,2026-04-07 05:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,96,bytes,0.000000089,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"3,840",seconds,0.001481482,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"1,920",seconds,0.000740741,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,549,bytes,0.000000511,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"3,360",seconds,0.001296296,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,"2,910",bytes,0.000002711,gibibyte,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,"272,877,493,752",byte-seconds,0.000098046,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"1,680",seconds,0.000648148,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 18:03:19.856647 UTC,0,USD,"308,214,985,648",byte-seconds,0.000110744,gibibyte month,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,"375,809,638.40",byte-seconds,0.35,gibibyte second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0.000016,USD,0.7,seconds,0.7,second,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-07 05:00:00.000000 UTC,2026-04-07 06:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 09:49:48.133104 UTC,0,USD,1,requests,1,count,202604
95FF-2EF5-5EA1,Cloud Storage,0D5D-6E23-4250,Standard Storage US Multi-region,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 21:53:03.216217 UTC,0.000109,USD,"11,712,530,620,416",byte-seconds,0.004208389,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"581,233,079,272",byte-seconds,0.000208841,gibibyte month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 12:39:04.743319 UTC,0,USD,"23,430,900,326,400",byte-seconds,0.008418876,gibibyte month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
95FF-2EF5-5EA1,Cloud Storage,E5F0-6A5D-7BAD,Standard Storage US Regional,2026-04-07 06:00:00.000000 UTC,2026-04-07 07:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 12:39:04.743319 UTC,0,USD,"16,322,656,117,760",byte-seconds,0.005864837,gibibyte month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 18:03:19.856647 UTC,0,USD,"581,233,079,272",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 02:40:44.794887 UTC,0.000001,USD,1.201072,seconds,0.000333631,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 11:38:15.327156 UTC,0.000002,USD,1.503611,seconds,0.00041767,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 18:23:32.447400 UTC,0.000001,USD,1.150182,seconds,0.000319495,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 06:38:45.218436 UTC,0.000004,USD,2.712846,seconds,0.000753568,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 22:27:41.312107 UTC,0.000006,USD,4.245318,seconds,0.001179255,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 07:00:00.000000 UTC,2026-04-07 08:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 22:27:41.312107 UTC,0.000006,USD,4,seconds,0.001111111,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"3,600",seconds,0.001388889,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 06:38:45.218436 UTC,0.000003,USD,2,seconds,0.000555556,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 18:23:32.447400 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 09:57:37.619209 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 18:03:19.856647 UTC,0,USD,"581,233,079,272",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 02:55:13.984966 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 08:00:00.000000 UTC,2026-04-07 09:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,"7,200",seconds,0.002777778,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,279,seconds,0.000107639,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 13:30:30.625385 UTC,0,USD,846,bytes,0.000000788,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:21:33.118455 UTC,0,USD,558,seconds,0.000215278,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,"3,321",seconds,0.00128125,month,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"581,233,079,272",byte-seconds,0.000208841,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 02:55:13.984966 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 15:48:16.291344 UTC,0,USD,"6,642",seconds,0.0025625,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 09:57:37.619209 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 22:27:41.312107 UTC,0.000006,USD,4,seconds,0.001111111,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 06:38:45.218436 UTC,0.000003,USD,2,seconds,0.000555556,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 09:00:00.000000 UTC,2026-04-07 10:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 17:15:25.173465 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 12:01:13.462269 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 15:48:16.291344 UTC,0,USD,"3,716",seconds,0.001433642,month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 15:48:16.291344 UTC,0,USD,0,seconds,0,second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,"98,870",bytes,0.00009208,gibibyte,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0.000025,USD,"11,113,227,878.40",byte-seconds,10.35,gibibyte second,202604
152E-C115-5142,Cloud Run,02A2-9231-36A6,Services Memory (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 15:48:16.291344 UTC,0,USD,0,byte-seconds,0,gibibyte second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"279,532,112,159",byte-seconds,0.000100438,gibibyte month,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 19:20:48.017548 UTC,0,USD,0,seconds,0,second,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 18:03:19.856647 UTC,0,USD,"301,700,967,112",byte-seconds,0.000108403,gibibyte month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 18:23:32.447400 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0.000766,USD,31.945076,seconds,31.945076,second,202604
152E-C115-5142,Cloud Run,0CCB-7057-48DE,Cloud Run GOOGLE-API Data Transfer Out,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,"561,361",bytes,0.000522809,gibibyte,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,"1,858",seconds,0.000716821,month,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"1,742",seconds,0.000672068,month,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 06:38:45.218436 UTC,0.000003,USD,2,seconds,0.000555556,hour,202604
EE82-7A5E-871C,Secret Manager,7756-ADEF-84F4,Secret version replica storage,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"3,484",seconds,0.001344136,month,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 15:48:16.291344 UTC,0,USD,"22,714",bytes,0.000021154,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 02:55:13.984966 UTC,0.000001,USD,1,seconds,0.000277778,hour,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 22:27:41.312107 UTC,0.000004,USD,3,seconds,0.000833333,hour,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-08 02:55:13.984966 UTC,0,USD,0,seconds,0,second,202604
152E-C115-5142,Cloud Run,2DA5-55D3-E679,Requests,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,167,requests,167,count,202604
152E-C115-5142,Cloud Run,4856-B847-F1EB,Services CPU (Request-based billing),2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,0,seconds,0,second,202604
5490-F7B7-8DF6,Cloud Logging,143F-A1B0-E0BE,Log Storage cost,2026-04-07 10:00:00.000000 UTC,2026-04-07 11:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 14:36:18.565386 UTC,0,USD,"106,959",bytes,0.000099613,gibibyte,202604
FBF2-FC68-171A,Security Command Center,8787-968C-2B4D,Organization Level Security Command Center Premium for Cloud Run - CPU Time,2026-04-07 11:00:00.000000 UTC,2026-04-07 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 22:27:41.312107 UTC,0.000004,USD,3,seconds,0.000833333,hour,202604
2662-232A-AC11,Firebase Hosting,6B36-F770-533F,Storage,2026-04-07 11:00:00.000000 UTC,2026-04-07 12:00:00.000000 UTC,pid-architect-ehlu1,PID Architect,2026-04-07 16:56:31.326601 UTC,0,USD,"581,233,079,271",byte-seconds,0.000208841,gibibyte month,202604
